                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.47006,                0.36421,                0.83971,                0.97168,                0.95839,                 0.9857,                0.88619,                0.45269,                 0.3413,                0.86376,              0.0045875,              0.0045875,              0.0045875
                    102,                0.46904,                 0.3815,                0.84226,                0.97753,                0.95741,                0.98701,                0.88707,                0.45421,                0.33886,                0.85947,              0.0045834,              0.0045834,              0.0045834
                    103,                0.46882,                0.36541,                0.84121,                0.98215,                 0.9583,                0.98704,                0.88682,                0.45855,                0.33626,                0.86321,              0.0045792,              0.0045792,              0.0045792
                    104,                0.46623,                0.36166,                0.84061,                0.97286,                 0.9677,                0.98728,                0.88718,                0.45288,                0.32955,                0.86274,              0.0045751,              0.0045751,              0.0045751
                    105,                0.46716,                0.36194,                0.83782,                0.97576,                0.96624,                0.98748,                0.89066,                0.45358,                0.33381,                0.86116,               0.004571,               0.004571,               0.004571
                    106,                0.46635,                0.35767,                0.84174,                0.98426,                0.95509,                 0.9874,                0.88947,                0.45498,                0.32891,                 0.8614,              0.0045669,              0.0045669,              0.0045669
                    107,                0.46328,                0.35985,                0.84134,                0.96961,                0.96062,                0.98508,                0.88827,                 0.4479,                0.33366,                0.86164,              0.0045627,              0.0045627,              0.0045627
                    108,                0.46242,                0.36488,                0.83877,                 0.9724,                0.96543,                0.98815,                0.89217,                0.44569,                0.32669,                 0.8616,              0.0045586,              0.0045586,              0.0045586
                    109,                0.46318,                0.35678,                0.83911,                0.97464,                 0.9574,                0.98813,                0.88916,                 0.4503,                0.32742,                0.86191,              0.0045545,              0.0045545,              0.0045545
                    110,                  0.464,                0.35366,                0.83667,                0.96489,                0.96778,                0.98804,                0.88889,                0.44955,                0.32644,                0.86192,              0.0045504,              0.0045504,              0.0045504
                    111,                0.46649,                0.35392,                0.83667,                0.96896,                0.96565,                0.98571,                0.88756,                0.45094,                0.32508,                0.86298,              0.0045462,              0.0045462,              0.0045462
                    112,                0.45782,                0.34914,                0.83911,                0.98392,                0.95701,                0.98759,                0.88902,                 0.4513,                 0.3263,                0.86213,              0.0045421,              0.0045421,              0.0045421
                    113,                0.46109,                0.35031,                0.83817,                0.97232,                0.96711,                0.98753,                0.88939,                0.45475,                0.33063,                0.86236,               0.004538,               0.004538,               0.004538
                    114,                0.45332,                0.35454,                0.83903,                0.97165,                 0.9658,                0.98693,                0.88705,                0.45354,                0.33552,                0.85913,              0.0045339,              0.0045339,              0.0045339
                    115,                0.46239,                0.35913,                0.83839,                0.97833,                0.96717,                0.98844,                0.89159,                 0.4505,                 0.3238,                0.86119,              0.0045297,              0.0045297,              0.0045297
                    116,                0.46016,                0.34739,                 0.8367,                0.97327,                0.96027,                0.98684,                0.88787,                0.45352,                0.32684,                0.86321,              0.0045256,              0.0045256,              0.0045256
                    117,                0.45902,                0.34782,                0.83571,                 0.9771,                0.96036,                0.98713,                0.88944,                0.44954,                 0.3255,                0.86237,              0.0045215,              0.0045215,              0.0045215
                    118,                0.45349,                0.34433,                0.83707,                0.98343,                0.96229,                0.98822,                0.89097,                0.45219,                0.32657,                 0.8635,              0.0045174,              0.0045174,              0.0045174
                    119,                0.45274,                0.35268,                0.83508,                0.97682,                0.96609,                0.98738,                0.89151,                 0.4495,                0.32721,                0.86278,              0.0045132,              0.0045132,              0.0045132
                    120,                0.45744,                0.34373,                0.83366,                0.97405,                0.96362,                0.98647,                0.88523,                 0.4618,                0.32467,                0.86489,              0.0045091,              0.0045091,              0.0045091
                    121,                0.45115,                0.34416,                0.83652,                0.98087,                0.96161,                0.98831,                0.89124,                0.45014,                0.32707,                0.86037,               0.004505,               0.004505,               0.004505
                    122,                0.45123,                 0.3491,                0.83645,                0.98276,                0.95824,                0.98804,                0.89128,                 0.4469,                 0.3265,                0.86016,              0.0045009,              0.0045009,              0.0045009
                    123,                0.45727,                0.34929,                0.83531,                0.97843,                0.96062,                0.98786,                0.88929,                0.45302,                0.32422,                0.86203,              0.0044967,              0.0044967,              0.0044967
                    124,                0.45353,                0.33993,                0.83377,                0.96998,                0.96159,                0.98762,                0.89068,                0.45143,                0.32515,                0.86057,              0.0044926,              0.0044926,              0.0044926
                    125,                0.45778,                0.33987,                 0.8346,                0.96615,                0.96571,                 0.9878,                0.88969,                0.44972,                  0.317,                0.86265,              0.0044885,              0.0044885,              0.0044885
                    126,                0.44358,                 0.3364,                0.83479,                0.97405,                0.96272,                0.98754,                0.88941,                 0.4484,                0.32111,                0.86111,              0.0044844,              0.0044844,              0.0044844
                    127,                0.44658,                0.33747,                0.83423,                0.96994,                0.96005,                0.98797,                0.89346,                0.44197,                0.31851,                0.86025,              0.0044802,              0.0044802,              0.0044802
                    128,                0.44632,                0.33583,                0.83769,                0.96234,                0.95796,                0.98671,                 0.8872,                0.45101,                0.32085,                0.86393,              0.0044761,              0.0044761,              0.0044761
                    129,                0.45397,                0.33501,                0.83505,                0.97875,                0.96393,                0.98828,                0.89275,                0.44221,                0.31625,                 0.8611,               0.004472,               0.004472,               0.004472
                    130,                0.44331,                0.33466,                 0.8351,                0.98219,                0.96035,                0.98868,                0.89185,                0.45038,                0.31676,                0.86319,              0.0044679,              0.0044679,              0.0044679
                    131,                0.44536,                0.33229,                0.83317,                0.97451,                0.95675,                0.98785,                 0.8943,                 0.4435,                 0.3153,                0.86236,              0.0044637,              0.0044637,              0.0044637
                    132,                0.44629,                0.32939,                0.83324,                0.98177,                0.96042,                 0.9884,                0.89283,                0.44864,                0.32037,                0.86129,              0.0044596,              0.0044596,              0.0044596
